,file name,file length,number of errors,time of error
17587,EN43RB059_EN0322_20211120.wav,768,0,[]
17588,EN45RB117_EN0322_20211120.wav,768,0,[]
17589,EN10QC232_EN0118_20211101.wav,768,0,[]
17590,EN11RC005_EN0234_20211026.wav,768,0,[]
17591,EN11RC010_EN0084_20211010.wav,768,0,[]
17592,EN11RC016_EN0246_20211030.wav,768,0,[]
17593,EN12RC044_EN0046_20210930.wav,768,0,[]
17594,EN12RC048_EN0017_20210817.wav,768,0,[]
17595,EN14RC086_EN0140_20211109.wav,768,0,[]
17596,EN15RC113_EN0006_20210727.wav,768,0,[]
17597,EN30QA297_EN0087_20211009.wav,768,0,[]
17598,EN33RA059_EN0124_20211030.wav,768,0,[]
17599,EN38RA191_EN0044_20210919.wav,768,0,[]
17600,EN42RB037_EN0258_20211031.wav,768,0,[]
17601,EN44RB092_EN0322_20211120.wav,768,0,[]
17602,EN55RA109_EN0027_20210815.wav,768,0,[]
17603,EN11RC020_EN0101_20211019.wav,768,0,[]
17604,EN13RC055_EN0095_20211101.wav,768,0,[]
17605,EN13RC059_EN0027_20210815.wav,768,0,[]
17606,EN13RC066_EN0096_20211014.wav,768,0,[]
17607,EN14RC086_EN0212_20211101.wav,768,0,[]
17608,EN15RC104_EN0119_20211025.wav,768,0,[]
17609,EN16RC148_EN0014_20210828.wav,768,0,[]
17610,EN17RC172_EN0103_20211014.wav,768,0,[]
17611,EN20QB229_EN0267_20211106.wav,768,0,[]
17612,EN23RB075_EN0103_20211106.wav,768,0,[]
17613,EN31RA004_EN0048_20211107.wav,768,0,[]
17614,EN33RA058_EN0075_20211018.wav,768,0,[]
17615,EN33RA060_EN0093_20211013.wav,768,0,[]
17616,EN37RA171_EN0127_20211120.wav,768,0,[]
17617,EN38RA183_EN0123_20211024.wav,768,0,[]
17618,EN42RB050_EN0051_20210906.wav,768,0,[]
17619,EN51RA005_EN0322_20211121.wav,768,0,[]
17620,EN51RA009_EN0071_20211026.wav,768,0,[]
17621,EN52RA033_EN0087_20211012.wav,768,0,[]
17622,EN58RA182_EN0322_20211122.wav,768,0,[]
17623,EN10QC299_EN0098_20211019.wav,768,0,[]
17624,EN11RC004_EN0075_20210929.wav,768,2,"[(0, 320), (960, 1600)]"
17625,EN11RC006_EN0098_20211013.wav,768,0,[]
17626,EN11RC024_EN0046_20210930.wav,768,0,[]
17627,EN11RC024_EN0248_20211030.wav,768,0,[]
17628,EN11RC025_EN0248_20211030.wav,768,0,[]
17629,EN12RC028_EN0081_20211030.wav,768,0,[]
17630,EN12RC034_EN0051_20210903.wav,768,0,[]
17631,EN19RC214_EN0212_20211107.wav,768,0,[]
17632,EN19RC215_EN0044_20210823.wav,768,0,[]
17633,EN19RC220_EN0212_20211107.wav,768,0,[]
17634,EN30QA244_EN0071_20211011.wav,768,0,[]
17635,EN33RA068_EN0127_20211120.wav,768,0,[]
17636,EN49RB222_EN0081_20211109.wav,768,0,[]
17637,EN10QC229_EN0025_20210811.wav,768,0,[]
17638,EN10QC234_EN0144_20211027.wav,768,0,[]
17639,EN10QC294_EN0008_20210801.wav,768,0,[]
17640,EN11RC005_EN0069_20210930.wav,768,0,[]
17641,EN11RC021_EN0058_20211030.wav,768,0,[]
17642,EN13RC052_EN0095_20211101.wav,768,0,[]
17643,EN13RC056_EN0308_20211108.wav,768,0,[]
17644,EN13RC074_EN0096_20211014.wav,768,0,[]
17645,EN13RC074_EN0189_20211028.wav,768,0,[]
17646,EN14RC091_EN0006_20210727.wav,768,0,[]
17647,EN16RC150_EN0039_20210824.wav,768,0,[]
17648,EN20QB292_EN0267_20211107.wav,768,0,[]
17649,EN25RB120_EN0171_20211108.wav,768,0,[]
17650,EN31RA014_EN0081_20211027.wav,768,0,[]
17651,EN51RA018_EN0071_20211026.wav,768,0,[]
17652,EN51RA019_EN0093_20211117.wav,768,0,[]
17653,EN52RA039_EN0123_20211111.wav,768,0,[]
17654,EN58RA181_EN0267_20211102.wav,768,0,[]
17655,EN58RA199_EN0071_20211029.wav,768,0,[]
17656,EN10QC235_EN0129_20211025.wav,768,0,[]
17657,EN13RC056_EN0044_20210823.wav,768,0,[]
17658,EN15RC109_EN0231_20211109.wav,768,0,[]
17659,EN19RC203_EN0212_20211102.wav,768,0,[]
17660,EN22RB031_EN0322_20211122.wav,768,0,[]
17661,EN31RA010_EN0127_20211120.wav,768,0,[]
17662,EN31RA017_EN0008_20210802.wav,768,0,[]
17663,EN33RA059_EN0212_20211111.wav,768,0,[]
17664,EN37RA157_EN0071_20211009.wav,775,0,[]
17665,EN37RA168_EN0066_20211105.wav,775,0,[]
17666,EN43RB054_EN0013_20210801.wav,775,0,[]
17667,EN43RB070_EN0322_20211120.wav,775,0,[]
17668,EN46RB143_EN0093_20211108.wav,775,0,[]
17669,EN57RA172_EN0027_20210815.wav,775,0,[]
17670,EN10QC238_EN0249_20211030.wav,775,0,[]
17671,EN10QC273_EN0071_20211007.wav,775,0,[]
17672,EN10QC284_EN0028_20210831.wav,775,0,[]
17673,EN10QC287_EN0112_20211021.wav,775,0,[]
17674,EN10QC289_EN0249_20211103.wav,775,0,[]
17675,EN11RC004_EN0081_20211013.wav,775,0,[]
17676,EN11RC012_EN0051_20210903.wav,775,0,[]
17677,EN12RC033_EN0248_20211030.wav,775,0,[]
17678,EN12RC035_EN0079_20210930.wav,775,0,[]
17679,EN12RC035_EN0099_20211024.wav,775,0,[]
17680,EN13RC052_EN0044_20210823.wav,775,0,[]
17681,EN13RC067_EN0235_20211104.wav,775,0,[]
17682,EN14RC077_EN0246_20211101.wav,775,0,[]
17683,EN15RC109_EN0140_20211109.wav,775,0,[]
17684,EN15RC112_EN0006_20210727.wav,775,0,[]
17685,EN17RC151_EN0099_20211031.wav,775,0,[]
17686,EN21RB013_EN0234_20211110.wav,775,0,[]
17687,EN21RB019_EN0234_20211110.wav,775,0,[]
17688,EN30QA235_EN0123_20211110.wav,775,0,[]
17689,EN30QA245_EN0093_20211105.wav,775,0,[]
17690,EN31RA009_EN0122_20211113.wav,775,0,[]
17691,EN31RA009_EN0274_20211106.wav,775,0,[]
17692,EN33RA051_EN0075_20211018.wav,775,0,[]
17693,EN34RA080_EN0066_20211011.wav,775,0,[]
17694,EN34RA098_EN0075_20211102.wav,775,0,[]
17695,EN36RA126_EN0081_20211029.wav,775,0,[]
17696,EN37RA159_EN0127_20211120.wav,775,0,[]
17697,EN40QB264_EN0258_20211101.wav,775,0,[]
17698,EN42RB031_EN0087_20211029.wav,775,0,[]
17699,EN48RB193_EN0051_20210906.wav,775,0,[]
17700,EN53RA055_EN0123_20211111.wav,775,0,[]
17701,EN54RA100_EN0027_20210815.wav,775,0,[]
17702,EN59RA212_EN0322_20211122.wav,775,1,"[(0, 1600)]"
17703,EN11RC022_EN0232_20211101.wav,775,1,"[(0, 1600)]"
17704,EN11RC024_EN0091_20211008.wav,775,0,[]
17705,EN13RC054_EN0256_20211103.wav,775,0,[]
17706,EN16RC127_EN0103_20211014.wav,775,0,[]
17707,EN19RC210_EN0212_20211107.wav,775,0,[]
17708,EN20QB228_EN0071_20211023.wav,775,0,[]
17709,EN21RB023_EN0234_20211110.wav,775,0,[]
17710,EN24RB087_EN0322_20211122.wav,775,0,[]
17711,EN32RA038_EN0008_20210802.wav,775,0,[]
17712,EN36RA132_EN0081_20211029.wav,775,0,[]
17713,EN53RA061_EN0051_20210912.wav,775,0,[]
17714,EN10QC286_EN0051_20210903.wav,775,0,[]
17715,EN10QC292_EN0087_20211007.wav,775,0,[]
17716,EN11RC009_EN0185_20211023.wav,775,0,[]
17717,EN11RC019_EN0076_20211009.wav,775,0,[]
17718,EN13RC054_EN0070_20211005.wav,775,0,[]
17719,EN15RC123_EN0189_20211029.wav,775,0,[]
17720,EN19RC208_EN0098_20211015.wav,775,0,[]
17721,EN19RC209_EN0008_20210801.wav,775,0,[]
17722,EN19RC213_EN0008_20210801.wav,775,0,[]
17723,EN20QB233_EN0267_20211106.wav,775,0,[]
17724,EN31RA008_EN0081_20211026.wav,775,0,[]
17725,EN38RA188_EN0081_20211030.wav,775,0,[]
17726,EN42RB028_EN0081_20211104.wav,775,0,[]
17727,EN52RA050_EN0258_20211108.wav,775,0,[]
17728,EN53RA053_EN0258_20211108.wav,775,0,[]
17729,EN10QC244_EN0081_20211021.wav,775,0,[]
17730,EN10QC282_EN0112_20211021.wav,775,0,[]
17731,EN11RC008_EN0067_20210929.wav,775,0,[]
17732,EN11RC022_EN0084_20211013.wav,775,1,"[(0, 1600)]"
17733,EN13RC052_EN0317_20211107.wav,775,0,[]
17734,EN16RC129_EN0027_20210815.wav,775,0,[]
17735,EN16RC133_EN0051_20210903.wav,775,0,[]
17736,EN29RB206_EN0051_20210915.wav,775,0,[]
17737,EN35RA111_EN0124_20211110.wav,775,0,[]
17738,EN41RB019_EN0013_20210801.wav,775,0,[]
17739,EN49RB214_EN0051_20210906.wav,775,0,[]
17740,EN11RC020_EN0246_20211030.wav,775,0,[]
17741,EN11RC022_EN0069_20211008.wav,775,1,"[(0, 1600)]"
17742,EN13RC063_EN0028_20210812.wav,775,0,[]
17743,EN13RC072_EN0212_20211030.wav,775,0,[]
17744,EN14RC079_EN0039_20210824.wav,775,0,[]
17745,EN31RA014_EN0051_20210919.wav,775,0,[]
17746,EN31RA017_EN0055_20211029.wav,775,0,[]
17747,EN31RA021_EN0109_20211109.wav,775,0,[]
17748,EN32RA037_EN0123_20211021.wav,775,0,[]
17749,EN33RA067_EN0212_20211111.wav,775,0,[]
17750,EN38RA200_EN0123_20211024.wav,775,0,[]
17751,EN45RB123_EN0051_20210906.wav,775,0,[]
17752,EN48RB192_EN0051_20210906.wav,775,0,[]
17753,EN10QC286_EN0071_20211007.wav,775,0,[]
17754,EN11RC020_EN0217_20211023.wav,775,0,[]
17755,EN12RC038_EN0006_20210727.wav,775,0,[]
17756,EN12RC039_EN0052_20211105.wav,775,0,[]
17757,EN12RC047_EN0001_20210805.wav,775,0,[]
17758,EN13RC053_EN0103_20211014.wav,775,0,[]
17759,EN15RC117_EN0101_20211021.wav,775,0,[]
17760,EN15RC124_EN0103_20211014.wav,775,0,[]
17761,EN23RB075_EN0322_20211122.wav,775,0,[]
17762,EN30QA263_EN0087_20211009.wav,775,0,[]
17763,EN32RA028_EN0070_20211006.wav,775,0,[]
17764,EN36RA141_EN0231_20211112.wav,775,0,[]
17765,EN43RB070_EN0013_20210801.wav,775,0,[]
17766,EN44RB081_EN0101_20211109.wav,775,0,[]
17767,EN52RA035_EN0087_20211012.wav,775,0,[]
17768,EN10QC300_EN0027_20210815.wav,775,0,[]
17769,EN11RC003_EN0005_20210801.wav,775,0,[]
17770,EN11RC012_EN0002_20210731.wav,775,0,[]
17771,EN11RC017_EN0249_20211027.wav,775,0,[]
17772,EN12RC029_EN0252_20211028.wav,775,0,[]
17773,EN12RC031_EN0104_20211022.wav,775,0,[]
17774,EN12RC033_EN0005_20210801.wav,775,0,[]
17775,EN12RC034_EN0052_20211105.wav,775,0,[]
17776,EN13RC064_EN0066_20210928.wav,775,0,[]
17777,EN13RC065_EN0249_20211028.wav,775,0,[]
17778,EN14RC097_EN0099_20211031.wav,775,0,[]
17779,EN20QB245_EN0267_20211107.wav,775,0,[]
17780,EN22RB045_EN0308_20211129.wav,775,0,[]
17781,EN24RB079_EN0322_20211122.wav,775,0,[]
17782,EN26RB129_EN0123_20211110.wav,775,0,[]
17783,EN30QA293_EN0081_20211103.wav,775,0,[]
17784,EN31RA018_EN0070_20211006.wav,775,0,[]
17785,EN32RA037_EN0070_20211006.wav,775,0,[]
17786,EN32RA040_EN0103_20211103.wav,775,0,[]
17787,EN34RA081_EN0124_20211103.wav,775,0,[]
17788,EN34RA093_EN0081_20211028.wav,775,0,[]
17789,EN36RA133_EN0123_20211022.wav,775,0,[]
17790,EN37RA157_EN0081_20211103.wav,775,0,[]
17791,EN39RA202_EN0051_20210919.wav,775,0,[]
17792,EN39RA211_EN0081_20211101.wav,775,0,[]
17793,EN39RA217_EN0081_20211101.wav,775,0,[]
17794,EN40QB255_EN0101_20211109.wav,775,0,[]
17795,EN41RB024_EN0051_20210906.wav,775,0,[]
17796,EN43RB075_EN0081_20211105.wav,775,0,[]
17797,EN48RB183_EN0087_20211016.wav,775,0,[]
17798,EN50QA237_EN0087_20211013.wav,775,0,[]
17799,EN10QC230_EN0087_20211007.wav,775,0,[]
17800,EN10QC299_EN0257_20211108.wav,775,0,[]
17801,EN11RC010_EN0196_20211023.wav,775,0,[]
17802,EN11RC013_EN0236_20211030.wav,775,0,[]
17803,EN12RC030_EN0070_20211005.wav,775,0,[]
17804,EN15RC114_EN0234_20211109.wav,775,0,[]
17805,EN15RC120_EN0196_20211031.wav,775,0,[]
17806,EN16RC149_EN0101_20211022.wav,775,0,[]
17807,EN17RC153_EN0119_20211025.wav,775,0,[]
17808,EN17RC171_EN0006_20210727.wav,775,0,[]
17809,EN30QA248_EN0044_20210921.wav,775,0,[]
17810,EN31RA022_EN0071_20211007.wav,775,0,[]
17811,EN36RA143_EN0051_20210919.wav,775,0,[]
17812,EN43RB071_EN0322_20211120.wav,775,0,[]
17813,EN47RB162_EN0258_20211031.wav,775,0,[]
17814,EN47RB174_EN0013_20210801.wav,775,0,[]
17815,EN51RA015_EN0099_20211122.wav,775,0,[]
17816,EN10QC276_EN0118_20211101.wav,775,0,[]
17817,EN11RC023_EN0043_20210813.wav,775,0,[]
17818,EN13RC071_EN0084_20211107.wav,775,0,[]
17819,EN15RC114_EN0027_20210815.wav,775,0,[]
17820,EN17RC157_EN0028_20210812.wav,775,0,[]
17821,EN18RC178_EN0212_20211102.wav,775,0,[]
17822,EN19RC220_EN0039_20210824.wav,775,0,[]
17823,EN23RB063_EN0051_20210915.wav,775,0,[]
17824,EN26RB138_EN0322_20211126.wav,775,0,[]
17825,EN27RB161_EN0322_20211127.wav,775,0,[]
17826,EN29RB201_EN0322_20211127.wav,775,0,[]
17827,EN35RA121_EN0008_20210802.wav,775,0,[]
17828,EN39RA220_EN0044_20210920.wav,775,0,[]
17829,EN40QB297_EN0015_20210929.wav,775,0,[]
17830,EN42RB032_EN0171_20211114.wav,775,0,[]
17831,EN43RB071_EN0013_20210801.wav,775,0,[]
17832,EN45RB101_EN0081_20211105.wav,775,0,[]
17833,EN52RA046_EN0322_20211121.wav,775,0,[]
17834,EN58RA192_EN0322_20211122.wav,775,0,[]
17835,EN10QC253_EN0025_20210811.wav,775,0,[]
17836,EN10QC298_EN0051_20210903.wav,775,0,[]
17837,EN12RC028_EN0027_20210815.wav,775,0,[]
17838,EN12RC029_EN0208_20211023.wav,775,0,[]
17839,EN13RC054_EN0095_20211101.wav,775,0,[]
17840,EN13RC066_EN0105_20211108.wav,775,0,[]
17841,EN15RC118_EN0096_20211028.wav,775,0,[]
17842,EN16RC141_EN0249_20211106.wav,775,0,[]
17843,EN19RC217_EN0098_20211015.wav,775,0,[]
17844,EN20QB282_EN0093_20211106.wav,775,0,[]
17845,EN32RA049_EN0127_20211120.wav,775,0,[]
17846,EN38RA181_EN0231_20211112.wav,775,0,[]
17847,EN41RB011_EN0051_20210906.wav,775,0,[]
17848,EN41RB018_EN0322_20211120.wav,775,0,[]
17849,EN45RB113_EN0322_20211120.wav,775,0,[]
17850,EN49RB202_EN0101_20211109.wav,775,0,[]
17851,EN59RA215_EN0322_20211122.wav,775,0,[]
17852,EN11RC007_EN0252_20211028.wav,775,0,[]
17853,EN11RC025_EN0158_20211030.wav,775,0,[]
17854,EN12RC040_EN0076_20211010.wav,775,0,[]
17855,EN13RC062_EN0096_20211010.wav,775,0,[]
17856,EN17RC160_EN0249_20211106.wav,775,0,[]
17857,EN22RB049_EN0103_20211106.wav,775,0,[]
17858,EN24RB092_EN0103_20211106.wav,775,0,[]
17859,EN24RB095_EN0051_20210915.wav,775,0,[]
17860,EN26RB143_EN0322_20211126.wav,775,0,[]
17861,EN30QA229_EN0071_20211011.wav,775,0,[]
17862,EN34RA087_EN0075_20211102.wav,775,0,[]
17863,EN36RA132_EN0231_20211112.wav,775,0,[]
17864,EN39RA218_EN0044_20210920.wav,775,0,[]
17865,EN10QC234_EN0129_20211025.wav,775,0,[]
17866,EN11RC003_EN0051_20210903.wav,775,0,[]
17867,EN12RC026_EN0005_20210801.wav,775,0,[]
17868,EN14RC081_EN0235_20211104.wav,775,0,[]
17869,EN16RC141_EN0027_20210815.wav,775,0,[]
17870,EN16RC143_EN0066_20211003.wav,775,0,[]
17871,EN19RC208_EN0070_20211005.wav,775,0,[]
17872,EN33RA066_EN0212_20211111.wav,775,0,[]
17873,EN34RA081_EN0044_20210919.wav,775,0,[]
17874,EN36RA147_EN0044_20210919.wav,775,0,[]
17875,EN38RA187_EN0081_20211030.wav,775,0,[]
17876,EN46RB137_EN0101_20211109.wav,775,0,[]
17877,EN10QC231_EN0093_20211031.wav,775,0,[]
17878,EN10QC236_EN0025_20210811.wav,775,0,[]
17879,EN10QC249_EN0071_20211004.wav,775,0,[]
17880,EN10QC276_EN0098_20211019.wav,775,0,[]
17881,EN10QC293_EN0051_20210903.wav,775,0,[]
17882,EN11RC009_EN0249_20211027.wav,775,0,[]
17883,EN11RC010_EN0058_20211030.wav,775,0,[]
17884,EN12RC036_EN0028_20210811.wav,775,0,[]
17885,EN13RC059_EN0105_20211108.wav,775,0,[]
17886,EN13RC062_EN0066_20210928.wav,775,0,[]
17887,EN13RC069_EN0109_20211107.wav,775,0,[]
17888,EN14RC089_EN0028_20210812.wav,775,0,[]
17889,EN14RC090_EN0051_20210903.wav,775,0,[]
17890,EN15RC118_EN0189_20211028.wav,775,0,[]
17891,EN15RC120_EN0028_20210812.wav,775,0,[]
17892,EN19RC213_EN0189_20211031.wav,775,0,[]
17893,EN21RB006_EN0103_20211106.wav,775,0,[]
17894,EN21RB010_EN0171_20211106.wav,775,0,[]
17895,EN23RB063_EN0008_20210917.wav,775,0,[]
17896,EN30QA246_EN0321_20211120.wav,775,0,[]
17897,EN30QA249_EN0321_20211120.wav,775,0,[]
17898,EN31RA006_EN0313_20211115.wav,775,0,[]
17899,EN32RA026_EN0129_20211112.wav,775,0,[]
17900,EN34RA087_EN0008_20210802.wav,775,0,[]
17901,EN35RA104_EN0051_20210919.wav,775,0,[]
17902,EN38RA185_EN0127_20211120.wav,775,0,[]
17903,EN40QB242_EN0081_20211115.wav,775,0,[]
17904,EN41RB018_EN0172_20211030.wav,775,0,[]
17905,EN43RB074_EN0322_20211120.wav,775,0,[]
17906,EN51RA006_EN0027_20210815.wav,775,0,[]
17907,EN11RC003_EN0046_20210930.wav,775,0,[]
17908,EN11RC008_EN0051_20210903.wav,775,0,[]
17909,EN11RC019_EN0208_20211023.wav,775,0,[]
17910,EN13RC075_EN0314_20211107.wav,775,0,[]
17911,EN14RC081_EN0101_20211020.wav,775,0,[]
17912,EN14RC084_EN0212_20211101.wav,775,0,[]
17913,EN15RC109_EN0096_20211028.wav,775,0,[]
17914,EN17RC158_EN0103_20211014.wav,775,0,[]
17915,EN18RC178_EN0027_20210815.wav,775,0,[]
17916,EN31RA022_EN0081_20211027.wav,775,0,[]
17917,EN35RA108_EN0044_20210919.wav,775,0,[]
17918,EN36RA127_EN0075_20211102.wav,775,0,[]
17919,EN39RA215_EN0075_20211104.wav,775,0,[]
17920,EN40QB273_EN0093_20211117.wav,783,0,[]
17921,EN41RB004_EN0258_20211031.wav,783,0,[]
17922,EN10QC251_EN0008_20210801.wav,783,0,[]
17923,EN10QC293_EN0118_20211101.wav,783,0,[]
17924,EN12RC027_EN0248_20211030.wav,783,0,[]
17925,EN14RC087_EN0027_20210815.wav,783,0,[]
17926,EN15RC116_EN0070_20211005.wav,783,0,[]
17927,EN21RB001_EN0016_20210730.wav,783,0,[]
17928,EN21RB006_EN0308_20211123.wav,783,0,[]
17929,EN23RB054_EN0234_20211112.wav,783,0,[]
17930,EN24RB087_EN0103_20211106.wav,783,0,[]
17931,EN32RA048_EN0231_20211112.wav,783,0,[]
17932,EN40QB252_EN0267_20211104.wav,783,0,[]
17933,EN45RB124_EN0322_20211120.wav,783,0,[]
17934,EN46RB126_EN0101_20211109.wav,783,0,[]
17935,EN50QA281_EN0015_20210929.wav,783,0,[]
17936,EN50QA292_EN0027_20210816.wav,783,0,[]
17937,EN11RC019_EN0051_20210903.wav,783,0,[]
17938,EN11RC022_EN0031_20210806.wav,783,1,"[(0, 1600)]"
17939,EN12RC046_EN0256_20211103.wav,783,0,[]
17940,EN18RC189_EN0039_20210824.wav,783,0,[]
17941,EN26RB130_EN0322_20211123.wav,783,0,[]
17942,EN35RA109_EN0124_20211110.wav,783,0,[]
17943,EN41RB006_EN0172_20211030.wav,783,0,[]
17944,EN52RA045_EN0071_20211026.wav,783,0,[]
17945,EN57RA168_EN0071_20211029.wav,783,0,[]
17946,EN12RC035_EN0096_20211010.wav,783,0,[]
17947,EN12RC036_EN0081_20211030.wav,783,0,[]
17948,EN13RC052_EN0144_20211026.wav,783,0,[]
17949,EN13RC073_EN0098_20211013.wav,783,0,[]
17950,EN14RC078_EN0066_20211003.wav,783,0,[]
17951,EN14RC097_EN0098_20211013.wav,783,0,[]
17952,EN15RC119_EN0098_20211013.wav,783,0,[]
17953,EN16RC138_EN0006_20210727.wav,783,0,[]
17954,EN19RC217_EN0028_20210831.wav,783,0,[]
17955,EN21RB009_EN0099_20211115.wav,783,0,[]
17956,EN24RB095_EN0103_20211106.wav,783,0,[]
17957,EN31RA001_EN0231_20211109.wav,783,0,[]
17958,EN33RA062_EN0051_20210919.wav,783,0,[]
17959,EN41RB024_EN0101_20211108.wav,783,0,[]
17960,EN11RC005_EN0022_20210811.wav,783,0,[]
17961,EN12RC045_EN0152_20211107.wav,783,1,"[(15360, 20480)]"
17962,EN13RC051_EN0027_20210815.wav,783,0,[]
17963,EN13RC071_EN0070_20211005.wav,783,0,[]
17964,EN20QB287_EN0267_20211107.wav,783,0,[]
17965,EN31RA009_EN0084_20211121.wav,783,0,[]
17966,EN40QB257_EN0015_20210929.wav,783,0,[]
17967,EN50QA239_EN0267_20211103.wav,783,0,[]
17968,EN52RA044_EN0123_20211111.wav,783,0,[]
17969,EN54RA083_EN0027_20210815.wav,783,0,[]
17970,EN56RA131_EN0322_20211121.wav,783,0,[]
17971,EN10QC227_EN0313_20211106.wav,783,0,[]
17972,EN10QC232_EN0089_20211019.wav,783,0,[]
17973,EN10QC236_EN0028_20210831.wav,783,0,[]
17974,EN10QC253_EN0257_20211108.wav,783,0,[]
17975,EN13RC067_EN0246_20211101.wav,783,0,[]
17976,EN13RC075_EN0279_20211105.wav,783,0,[]
17977,EN14RC090_EN0279_20211106.wav,783,0,[]
17978,EN15RC109_EN0196_20211031.wav,783,0,[]
17979,EN15RC124_EN0189_20211029.wav,783,0,[]
17980,EN16RC129_EN0101_20211021.wav,783,0,[]
17981,EN18RC182_EN0098_20211015.wav,783,0,[]
17982,EN18RC183_EN0119_20211025.wav,783,0,[]
17983,EN19RC210_EN0119_20211025.wav,783,0,[]
17984,EN21RB008_EN0103_20211106.wav,783,0,[]
17985,EN23RB057_EN0103_20211106.wav,783,0,[]
17986,EN23RB062_EN0123_20211110.wav,783,0,[]
17987,EN26RB149_EN0123_20211110.wav,783,0,[]
17988,EN30QA265_EN0081_20211103.wav,783,0,[]
17989,EN33RA060_EN0231_20211112.wav,783,0,[]
17990,EN33RA063_EN0044_20210919.wav,783,0,[]
17991,EN35RA114_EN0103_20211103.wav,783,0,[]
17992,EN36RA135_EN0044_20210919.wav,783,0,[]
17993,EN36RA147_EN0123_20211022.wav,783,0,[]
17994,EN39RA213_EN0081_20211101.wav,783,0,[]
17995,EN41RB010_EN0093_20211108.wav,783,0,[]
17996,EN43RB054_EN0093_20211108.wav,783,0,[]
17997,EN44RB088_EN0101_20211109.wav,783,0,[]
17998,EN51RA004_EN0099_20211115.wav,783,0,[]
17999,EN11RC001_EN0110_20211019.wav,783,0,[]
18000,EN11RC022_EN0119_20211025.wav,783,1,"[(0, 1600)]"
18001,EN13RC058_EN0244_20211107.wav,783,0,[]
18002,EN18RC189_EN0258_20211029.wav,783,0,[]
18003,EN20QB251_EN0071_20211023.wav,783,0,[]
18004,EN45RB110_EN0081_20211105.wav,783,1,"[(19520, 19840)]"
18005,EN11RC003_EN0142_20211029.wav,783,0,[]
18006,EN11RC008_EN0081_20211013.wav,783,0,[]
18007,EN11RC015_EN0044_20210823.wav,783,0,[]
18008,EN12RC032_EN0005_20210801.wav,783,0,[]
18009,EN12RC038_EN0248_20211030.wav,783,0,[]
18010,EN13RC065_EN0314_20211107.wav,783,0,[]
18011,EN13RC070_EN0028_20210812.wav,783,0,[]
18012,EN13RC072_EN0119_20211025.wav,783,0,[]
18013,EN15RC110_EN0101_20211021.wav,783,0,[]
18014,EN24RB082_EN0234_20211112.wav,783,0,[]
18015,EN25RB124_EN0008_20210917.wav,783,0,[]
18016,EN32RA039_EN0127_20211120.wav,783,0,[]
18017,EN36RA139_EN0103_20211103.wav,783,0,[]
18018,EN36RA142_EN0081_20211029.wav,783,0,[]
18019,EN38RA179_EN0044_20210919.wav,783,0,[]
18020,EN42RB035_EN0051_20210906.wav,783,0,[]
18021,EN53RA064_EN0093_20211117.wav,783,0,[]
18022,EN55RA107_EN0322_20211121.wav,783,0,[]
18023,EN55RA114_EN0258_20211108.wav,783,0,[]
18024,EN11RC004_EN0119_20211025.wav,783,0,[]
18025,EN12RC027_EN0001_20210803.wav,783,0,[]
18026,EN12RC033_EN0158_20211030.wav,783,0,[]
18027,EN13RC056_EN0189_20211023.wav,783,0,[]
18028,EN13RC065_EN0071_20211003.wav,783,0,[]
18029,EN17RC170_EN0099_20211101.wav,783,2,"[(0, 320), (960, 1600)]"
18030,EN19RC204_EN0103_20211014.wav,783,0,[]
18031,EN42RB031_EN0267_20211103.wav,783,0,[]
18032,EN42RB050_EN0101_20211108.wav,783,0,[]
18033,EN46RB145_EN0258_20211031.wav,783,0,[]
18034,EN10QC245_EN0087_20211007.wav,783,0,[]
18035,EN10QC277_EN0119_20211025.wav,783,0,[]
18036,EN10QC290_EN0051_20210903.wav,783,0,[]
18037,EN11RC019_EN0027_20210815.wav,783,0,[]
18038,EN12RC029_EN0001_20210803.wav,783,0,[]
18039,EN15RC119_EN0212_20211101.wav,783,0,[]
18040,EN16RC135_EN0096_20211107.wav,783,0,[]
18041,EN17RC158_EN0039_20210824.wav,783,0,[]
18042,EN19RC205_EN0096_20211107.wav,783,0,[]
18043,EN20QB275_EN0071_20211023.wav,783,0,[]
18044,EN44RB089_EN0101_20211109.wav,783,0,[]
18045,EN46RB144_EN0322_20211120.wav,783,0,[]
18046,EN48RB187_EN0093_20211108.wav,783,0,[]
18047,EN48RB189_EN0101_20211109.wav,783,0,[]
18048,EN49RB222_EN0093_20211110.wav,783,0,[]
18049,EN51RA009_EN0123_20211110.wav,783,0,[]
18050,EN55RA102_EN0027_20210815.wav,783,0,[]
18051,EN58RA186_EN0093_20211121.wav,783,0,[]
18052,EN12RC046_EN0051_20210903.wav,783,0,[]
18053,EN13RC061_EN0076_20211010.wav,783,0,[]
18054,EN16RC146_EN0014_20210828.wav,783,0,[]
18055,EN42RB033_EN0081_20211104.wav,783,0,[]
18056,EN46RB143_EN0013_20210801.wav,783,0,[]
18057,EN49RB219_EN0051_20210906.wav,783,0,[]
18058,EN50QA283_EN0087_20211013.wav,783,0,[]
18059,EN10QC241_EN0075_20211011.wav,783,0,[]
18060,EN10QC297_EN0098_20211019.wav,783,0,[]
18061,EN11RC009_EN0027_20210815.wav,783,0,[]
18062,EN12RC036_EN0304_20211104.wav,783,0,[]
18063,EN12RC042_EN0246_20211030.wav,783,0,[]
18064,EN13RC058_EN0101_20211020.wav,783,0,[]
